rxn,rxn_name,equation,pathway,gene,ActivatedMyeloidCells___aCTLA4,ActivatedMyeloidCells___aPD1,ActivatedMyeloidCells___aPD1aCTLA4,ActivatedMyeloidCells___Control,HighlyProliferativeTCells___aCTLA4,HighlyProliferativeTCells___aPD1,HighlyProliferativeTCells___aPD1aCTLA4,HighlyProliferativeTCells___Control,OtherMyeloidCells___aCTLA4,OtherMyeloidCells___aPD1,OtherMyeloidCells___aPD1aCTLA4,OtherMyeloidCells___Control
ACCOAL,Acetate-CoA ligase (ADP-forming),ACCOAL: atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,Propanoate Metabolism,Acss2,0.0113750107590378,0.0059631714531056,0.0011653925041954,0.019493700412607597,0.004273193827798801,0.020201903622631297,0.027179132565824302,0.0092689143784034,0.015099508212741601,0.0030019463349654006,0.05441207146503381,0.009945080246321202
ACETONEt2,Acetone transport via proton symport,ACETONEt2: acetone_e + h_e <=> acetone_c + h_c,"Transport, Extracellular",Slc16a1;;;Slc16a3;;;Slc16a7,1.5244371351180062,1.9323800238979687,2.100159704261951,2.135096175903288,0.27711431348019344,0.15486240324555411,0.2620755670248651,0.28077688022882696,0.989957686520923,1.5521005107316588,1.224276356063232,0.843720342210356
ACETONEt2m,Acetone mitochondrial transport via proton symport,ACETONEt2m: acetone_c + h_c <=> acetone_m + h_m,"Transport, Mitochondrial",Slc16a1,0.039937712332700395,0.041984200994933496,0.0285619228639809,0.021000217228575698,0.18870628941607068,0.11348030021239572,0.1255974231405303,0.0911268644550765,0.020390658529574196,0.0334406707963391,0.0275546148149158,0.0319887609242977
ACGAM2E,N-acetylglucosamine 2-epimerase,ACGAM2E: acgam_c <=> acmana_c,Aminosugar Metabolism,Renbp,0.7422227638039898,0.8413435172405097,0.8463581712477846,1.0875747858914708,0.050960458472058906,0.055798655885739304,0.053416550954123204,0.07101499008892621,0.6364217166963589,0.6911940918146432,0.599522316730111,0.6309557289641696
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,ACGAM6PS: accoa_c + gam6p_c --> acgam6p_c + coa_c + h_c,Aminosugar Metabolism,Gnpnat1,0.1081277815461905,0.1244607563408761,0.1233572783369358,0.1503405598378819,0.4885834197415121,0.4180243909148193,0.5888136975964926,0.4408023704812089,0.1617222359201472,0.19774352935441597,0.34006339376319816,0.1992704598115318
ACGAMK,N-acetylglucosamine kinase,ACGAMK: acgam_c + atp_c --> acgam6p_c + adp_c + h_c,Aminosugar Metabolism,Nagk,0.3676217235502163,0.33359555110640454,0.3764319338134421,0.3798870016869462,0.1543131479201326,0.2460056332467706,0.07649005913202161,0.186556819291606,0.3611771324673912,0.3144035962065673,0.2839646700424711,0.3792467755028527
ACGAMPM,Phosphoacetylglucosamine mutase,ACGAMPM: acgam6p_c <=> acgam1p_c,Aminosugar Metabolism,Pgm3,0.0677802507578802,0.0418249457315349,0.04665749575985469,0.0894142679823825,0.0847147938578551,0.1288109124285393,0.07768897654106222,0.0852110591932211,0.0784160132719298,0.093671604845595,0.047346104634511894,0.07725143333365102
ACGPID,N-acetylglucosaminylphosphatidylinositol deacetylase,ACGPID: acgpail_hs_c + h2o_c --> ac_c + gpail_hs_c,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,Pigl,0.009673008641499602,0.0037631390333799004,0.011896395734029602,0.0,0.009055527958618602,0.012045348327382901,0.0150475502588178,0.06896731445407121,0.005977506244937701,0.0121721295988076,0.0018166848698490002,0.0126988280535567
ACGSm,N acteylglutamate synthase  mitochondrial,ACGSm: accoa_m + glu__L_m --> acglu_m + coa_m + h_m,Urea cycle/amino group metabolism,Nags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACHEe,Acetylcholinesterase,ACHEe: ach_e + h2o_e --> ac_e + chol_e + h_e,Glycerophospholipid Metabolism,Ache,0.0,0.005837527830855501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005830404041169649
ACHVESSEC,Acetylcholine secretion via secretory vesicle (ATP driven),ACHVESSEC: 3.0 ach_c + 2.0 atp_c + 2.0 h2o_c --> 3.0 ach_e + 2.0 adp_c + 2.0 h_c + 2.0 pi_c,"Transport, Extracellular",Slc18a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACITL,ATP-Citrate lyase,ACITL: atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c,Citric Acid Cycle,Acly,0.6826372848666068,0.44144779890101105,0.3928571432109166,0.4357118521252553,0.448605061492079,0.4432715998115,0.48678503507428966,0.42861944333864155,0.3714158633610661,0.5700806554361942,0.4085409769954153,0.46925277441420765
ACNAM9PL,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),ACNAM9PL: acmanap_c + h2o_c + pep_c --> acnamp_c + pi_c,Aminosugar Metabolism,Nans,0.4778133269331211,0.8291341829271467,0.5118505859547174,0.5650997542241315,1.8068152375216315,1.5405709200182809,1.168923736460645,1.7779051204936085,0.5845990266367003,0.7041013208701755,0.6465330967547808,0.7169899927217183
ACNAM9PL2,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),ACNAM9PL2: h2o_c + man6p_c + pep_c --> kdnp_c + pi_c,Aminosugar Metabolism,Nans,0.4778133269331211,0.8291341829271467,0.5118505859547174,0.5650997542241315,1.8068152375216315,1.5405709200182809,1.168923736460645,1.7779051204936085,0.5845990266367003,0.7041013208701755,0.6465330967547808,0.7169899927217183
ACNAMlt,N-acetylneuraminate transport into lysososme,ACNAMlt: acnam_c + h_c <=> acnam_l + h_l,"Transport, Lysosomal",Slc17a5,0.1729881410978945,0.24242423195197188,0.10133996509189701,0.12272481549362961,0.047798815663625,0.0445937950742936,0.031365607494626795,0.07682046290935031,0.1886222916667484,0.08858980115993681,0.1264819090545876,0.1058646698764173
ACNMCT,CTP:N-acylneuraminate cytidylyltransferase,ACNMCT: acnam_c + ctp_c --> cmpacna_c + ppi_c,Aminosugar Metabolism,Cmas,0.3858180528472558,0.220053194089612,0.375249179133153,0.1691350165670603,0.4576918899509263,0.47536346546867303,0.4268712153107902,1.0409987649807615,0.32986539756417604,0.30801724748953063,0.3394795318757152,0.3582151217499049
ACOAD10m,"2-methylacyl-coa dehydrogenase, trans-2-Methylbut-2-enoyl-CoA forming",ACOAD10m: 2mbcoa_m + fad_m --> 2mb2coa_m + fadh2_m,"Valine, Leucine, and Isoleucine Metabolism",Acadm;;;Acadsb,0.19744314737911683,0.2761937417561024,0.21850157078282878,0.2931851193045723,0.16008841818372074,0.16684910812484652,0.19358357334310813,0.4926147667318774,0.3881046884900416,0.31528535937907703,0.27399910973586306,0.2953069241850347
ACOAD1fm,"Acyl-CoA dehydrogenase (butanoyl-CoA), mitochondrial",ACOAD1fm: btcoa_m + fad_m --> b2coa_m + fadh2_m,Butanoate Metabolism,Acad10;;;Acad11;;;Acad8;;;Acad9;;;Acadm;;;Acads;;;Acadsb,0.12396758092568087,0.1620305041425793,0.13806896013756986,0.15160847178083942,0.14420830937555987,0.13783708337803352,0.1396716614985531,0.2531090610881255,0.1901066444133173,0.1763687136937945,0.17255413903938782,0.16895414353578203
ACOAD8m,Isovaleryl-coa dehydrogenase,ACOAD8m: fad_m + ivcoa_m --> 3mb2coa_m + fadh2_m,"Valine, Leucine, and Isoleucine Metabolism",Ivd,0.0535143439251802,0.08809526448846,0.1082606077051414,0.08953103523130862,0.0957499282988336,0.2274063186166739,0.1842145789873003,0.1938453369087416,0.1288363575073108,0.0754572187871579,0.0848059083130396,0.08899866855400812
ACOAD9m,"2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming",ACOAD9m: fad_m + ibcoa_m --> 2mp2coa_m + fadh2_m,"Valine, Leucine, and Isoleucine Metabolism",Acad8;;;Acadm,0.17210388487049808,0.2737660705555156,0.2192777158771759,0.31505371330819204,0.18575886679996922,0.18393187155118115,0.2079430886928552,0.5317681500568254,0.36476004531594985,0.3140689234478077,0.3123994531131786,0.29469787477331316
ACOAH,Acetyl-CoA hydrolase,ACOAH: ac_c + coa_c + h_c <-- accoa_c + h2o_c,Pyruvate Metabolism,Acot12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,ACOAO7p: o2_x + pmtcoa_x --> h2o2_x + hdd2coa_x,Fatty Acid Metabolism,Acox1,0.09273272495963841,0.07197399023015731,0.07459243065722411,0.0880959298122779,0.030748676204812,0.0375656974817665,0.048036360659851604,0.0412414421931147,0.0901258198067264,0.1093230004915206,0.037262410792575494,0.07310278271926092
ACOATA,Acetyl-CoA ACP transacylase,ACOATA: ACP_c + accoa_c <=> acACP_c + coa_c,Fatty Acid Metabolism,Fasn,0.022533477080906104,0.009364349248263302,0.0105550074553297,0.05235037588687281,0.0959201732548861,0.07836294700419441,0.06286931462849972,0.008801724433851002,0.0112653231814665,0.013671104629929001,0.03361404220684,0.0345107536373079
ACODA,Acetylornithine deacetylase,ACODA: acorn_c + h2o_c --> ac_c + orn_c,Urea cycle/amino group metabolism,Acy1,0.018424296853356392,0.007898335904082203,0.0316495833579591,0.0,0.058385768818370806,0.05819182709465721,0.0960638525109779,0.0707423430921774,0.022910894688570195,0.020998505427580097,0.0153520238713314,0.0217197616523006
ACONT,Aconitate hydratase,ACONT: cit_c <=> icit_c,Citric Acid Cycle,Aco1;;;Ireb2,0.08319069795633824,0.09767549249871614,0.07888897126579551,0.052081821240970494,0.046540782062562375,0.06935065516650192,0.034148880109454924,0.12576106573627077,0.10021912483900913,0.12558920146322838,0.060298179824575214,0.09527294026165624
ACONTm,Aconitate hydratase,ACONTm: cit_m <=> icit_m,Citric Acid Cycle,Aco2,0.4549055831467427,0.3996061439648889,0.4271361585692033,0.5240267452907519,0.5448339092854577,0.7116345769778871,0.758257481065133,0.6468567222664253,0.5552078122238846,0.5431913945655795,0.599862666983098,0.5272273638105843
ACOX22x,"Acyl-Coenzyme A oxidase 2, branched chain",ACOX22x: dhcholoylcoa_x + fadh2_x + 0.5 o2_x --> fad_x + thcholoylcoa_x,Bile Acid Biosynthesis,Acox2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOX2x,"Acyl-Coenzyme A oxidase 2, branched chain",ACOX2x: cholcoas_x + fadh2_x + o2_x --> cholcoads_x + fad_x + 2.0 h2o_x,Bile Acid Biosynthesis,Acox2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACP1_FMN,Acid phosphatase (FMN),ACP1_FMN: fmn_c + h2o_c --> pi_c + ribflv_c,Riboflavin Metabolism,Acp1,0.7993156697059155,0.6327378029374223,0.7290825244980116,0.698630279876625,1.2830623291676049,1.3133401697333966,1.1775999273404327,1.1689481189859214,0.7385698107050076,0.6083785295988896,0.6003116638987985,0.7875691422438725
ACRNtm,O acetylcarnintine transport into mitochondria via diffusion,ACRNtm: acrn_c --> acrn_m,"Transport, Mitochondrial",Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
ACS,Acetyl-CoA synthetase,ACS: ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,Glycolysis/Gluconeogenesis,Aacs;;;Acss2,0.020415583353289538,0.026195098870435307,0.029086021134076257,0.014255749855134165,0.03854559283066193,0.04004138790201015,0.05543038265755438,0.042112312391691165,0.027795521418421634,0.034792077530220206,0.042480479889263914,0.029044060134923614
ACS2,Acetyl-CoA synthase (propionate),ACS2: atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,Propanoate Metabolism,Aacs;;;Acss2,0.020415583353289538,0.026195098870435307,0.029086021134076257,0.014255749855134165,0.03854559283066193,0.04004138790201015,0.05543038265755438,0.042112312391691165,0.027795521418421634,0.034792077530220206,0.042480479889263914,0.029044060134923614
ACSm,Acetyl CoA synthetase,ACSm: ac_m + atp_m + coa_m --> accoa_m + amp_m + ppi_m,Glycolysis/Gluconeogenesis,Acss1,0.0299015213036594,0.026588264626153005,0.007763563672066701,0.010888501742160201,0.0956960683325935,0.011611812464583902,0.0298355660869073,0.051773916684926605,0.0361128311346443,0.014605965418752302,0.0154470036236068,0.0345192264939865
ACTLMO,Acetol monooxygenase,ACTLMO: acetol_c + h_c + nadph_c + o2_c --> 2.0 h2o_c + mthgxl_c + nadp_c,Pyruvate Metabolism,Cyp2e1,0.1081813289289022,0.1773704556951851,0.09556874175748861,0.1444652933992948,0.1140381584520278,0.11420824212678152,0.08183769936097361,0.1375505753030032,0.1756177524351907,0.1836653985095662,0.1255143222025532,0.1600639832981469
ACTNMO,Acetone monooxygenase,ACTNMO: acetone_c + h_c + nadph_c + o2_c --> acetol_c + h2o_c + nadp_c,Pyruvate Metabolism,Cyp2e1,0.1081813289289022,0.1773704556951851,0.09556874175748861,0.1444652933992948,0.1140381584520278,0.11420824212678152,0.08183769936097361,0.1375505753030032,0.1756177524351907,0.1836653985095662,0.1255143222025532,0.1600639832981469
ACYP,Acylphosphatase,ACYP: 13dpg_c + h2o_c --> 3pg_c + h_c + pi_c,Glycolysis/Gluconeogenesis,Acyp1;;;Acyp2;;;Rwdd2a,0.04178203166251026,0.04384819682186682,0.05286108709378729,0.07260559209653149,0.07482901582747775,0.13214172864456114,0.10244558008441318,0.10578608361927715,0.04064207576576766,0.09306680787669683,0.040331539100580675,0.06951847345138033
ADA,Adenosine deaminase,ADA: adn_c + h2o_c + h_c --> ins_c + nh4_c,Purine Catabolism,Ada,0.08462016250088142,0.1552713797594772,0.04537789412704239,0.21095548727256527,0.1861626178434187,0.1368100010601103,0.221210466294211,0.1973356897187353,0.1220964841141033,0.0786837281358783,0.060157120873067516,0.1222864464092438
ADAe,"Adenosine deaminase, extracellular",ADAe: adn_e + h2o_e + h_e --> ins_e + nh4_e,Nucleotides,Ada,0.08462016250088142,0.1552713797594772,0.04537789412704239,0.21095548727256527,0.1861626178434187,0.1368100010601103,0.221210466294211,0.1973356897187353,0.1220964841141033,0.0786837281358783,0.060157120873067516,0.1222864464092438
ADEt,Adenine transport via diffusion,ADEt: ade_e <=> ade_c,"Transport, Extracellular",Slc29a2,0.006312160599168301,0.0089007673528229,0.0019095630919645,0.0,0.0,0.0,0.0081288124130217,0.062471286654692704,0.005886212757241601,0.009844315429366,0.0,0.0026740267420787005
ADEtl,Adenine facilated transport from lysosome,ADEtl: ade_l <=> ade_c,"Transport, Lysosomal",Slc29a3,0.5256207585229451,0.32447955837397685,0.3705341219429228,0.3898978790303585,0.0240229273645392,0.06943634228986892,0.0472721236786192,0.056897184724534505,0.4106499383932733,0.34647345651082573,0.33963460904634074,0.4084363390072431
ADK3,Adentylate kinase (GTP),ADK3: amp_c + gtp_c <=> adp_c + gdp_c,Nucleotides,Ak5,0.0,0.0,0.0,0.007723677706376601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011799061974573
ADK3m,Adentylate kinase  GTP,ADK3m: amp_m + gtp_m <=> adp_m + gdp_m,Nucleotides,Ak3,0.053820871440942816,0.0398277104570605,0.0315438402013052,0.07237445614787322,0.28645293128280835,0.249719154281983,0.1382269936656321,0.2015219875431382,0.0825187860324863,0.0456922084104681,0.07559770934507332,0.069619303258358
ADKd,Adenylate kinase (d form),ADKd: damp_c + datp_c <=> 2.0 dadp_c,Nucleotides,Ak5,0.0,0.0,0.0,0.007723677706376601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011799061974573
ADMDC,Adenosylmethionine decarboxylase,ADMDC: amet_c + h_c --> ametam_c + co2_c,Arginine and Proline Metabolism,Amd1,0.05979878401312231,0.10412432214949012,0.0884372922214883,0.0749056031433834,0.21414905538787826,0.2052835698499251,0.23246479802898026,0.1733932422480743,0.0825853801844795,0.1528079548343087,0.1015873787519711,0.190196291697789
ADNCYC,Adenylate cyclase,ADNCYC: atp_c --> camp_c + ppi_c,Nucleotides,Adcy1;;;Adcy10;;;Adcy2;;;Adcy3;;;Adcy4;;;Adcy5;;;Adcy6;;;Adcy7;;;Adcy8;;;Adcy9,0.01659940390451361,0.03148612592131785,0.02774243843641117,0.018803124924984354,0.04451701425781713,0.04021831278531128,0.039241613857910695,0.044959739432882714,0.03372447041877737,0.0258077694670542,0.03725842172691581,0.04827730694412981
ADNK1,Adenosine kinase,ADNK1: adn_c + atp_c --> adp_c + amp_c + h_c,Nucleotides,Adk,0.1316065646960253,0.0973757141354822,0.11761943087589341,0.137892017179083,0.7329670841328825,0.7356977017392178,0.8987084778147421,0.5915397820393162,0.1344905071672827,0.1630460139666487,0.1883229716209284,0.2229039412646012
ADNt,Adenosine facilated transport in cytosol,ADNt: adn_e <=> adn_c,"Transport, Extracellular",Slc29a1;;;Slc29a2,0.18514326678869836,0.1494522233386864,0.23301567926858044,0.1793924938397298,0.35524902979072576,0.5245912759912053,0.651809434762871,0.5031156798674449,0.14660493831544555,0.15546494510022568,0.1781825288970894,0.21168820587653878
ADNt4,Adenosine transport (Na/Adn cotransport),ADNt4: adn_e + na1_e --> adn_c + na1_c,"Transport, Extracellular",Slc28a1;;;Slc28a2;;;Slc28a3,0.07970042547265122,0.1444259044387456,0.0760874404869984,0.16655074971352324,0.05288454171217115,0.07170766454338967,0.0808007342795372,0.04476323551554499,0.07681570671677353,0.07464956179797418,0.07646057439126885,0.059519150355470465
ADNt5,Adenosine transport (1:2 Na/Adn cotransport),ADNt5: adn_e + 2.0 na1_e --> adn_c + 2.0 na1_c,"Transport, Extracellular",Slc28a3,0.0016506117167022,0.0043653253476981,0.0009245562130177516,0.0,0.009810731370402202,0.0,0.006346595178618501,0.0,0.0071710496121896,0.016620734026183397,0.0019140792781011,0.0049480087971508005
ADNtl,Adenosine facilated transport from lysosome,ADNtl: adn_l <=> adn_c,"Transport, Lysosomal",Slc29a3,0.5256207585229451,0.32447955837397685,0.3705341219429228,0.3898978790303585,0.0240229273645392,0.06943634228986892,0.0472721236786192,0.056897184724534505,0.4106499383932733,0.34647345651082573,0.33963460904634074,0.4084363390072431
ADNtm,"Equilibrative nucleoside transporter, mitochondrial",ADNtm: adn_c <=> adn_m,"Transport, Mitochondrial",Slc29a1,0.3367932873429935,0.2726614397156056,0.4206106057865294,0.3314457206563207,0.6168446513333997,0.8669055598145102,1.0402265636893155,0.8079339292120927,0.2699426250470358,0.2825507081906309,0.32936623625196915,0.3844780373970683
ADPGLC,ADPglucose diphosphatase,ADPGLC: adpglc_c + h2o_c --> amp_c + g1p_c + 2.0 h_c,Nucleotides,Nudt5,0.1812551066030631,0.24527899292819108,0.24596747780544037,0.19016401282394138,1.254665839928772,1.129068201006099,1.8033005998430207,1.3416181897123016,0.2634067613219273,0.28774120304889245,0.247865295326995,0.359770093293396
ADPMAN,ADPmannose diphosphatase,ADPMAN: adpman_c + h2o_c --> amp_c + 2.0 h_c + man1p_c,Nucleotides,Nudt5,0.1812551066030631,0.24527899292819108,0.24596747780544037,0.19016401282394138,1.254665839928772,1.129068201006099,1.8033005998430207,1.3416181897123016,0.2634067613219273,0.28774120304889245,0.247865295326995,0.359770093293396
ADPRDP,ADPribose diphosphatase,ADPRDP: adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c,Nucleotides,Nudt5,0.1812551066030631,0.24527899292819108,0.24596747780544037,0.19016401282394138,1.254665839928772,1.129068201006099,1.8033005998430207,1.3416181897123016,0.2634067613219273,0.28774120304889245,0.247865295326995,0.359770093293396
ADPRIBt,ADPribose transport,ADPRIBt: adprib_e --> adprib_c,"Transport, Extracellular",Cd38,2.0634299080397733,2.5999590385066984,2.4199055210842166,1.8414510847190528,0.1102900204947017,0.1314658981843351,0.2499691865707617,0.22362885870195026,1.1607577497994337,1.493639692052266,0.9792218883309692,1.1343259905372949
ADPT,Adenine phosphoribosyltransferase,ADPT: ade_c + prpp_c --> amp_c + ppi_c,Salvage Pathway,Aprt,4.146884759462624,3.607419928538659,4.260629123684698,3.8336009876844734,2.303964482755513,1.6144376530792914,2.4250517983274147,1.535767931918672,2.683763570673662,2.874786929868153,2.566391653423959,3.9285372097434017
ADRNCPT1,Carnitine O-palmitoyltransferase,ADRNCPT1: adrncoa_c + crn_c --> adrncrn_c + coa_c,Carnitine shuttle,Cpt1a;;;Cpt1b;;;Cpt1c,0.07091950812804762,0.0758530384449961,0.09384215691113652,0.10165257951868203,0.03351747153305463,0.012370129199578675,0.10249594542484584,0.02617337887250963,0.05082605339540467,0.04330235040219267,0.08746233382621951,0.061493298067870114
ADRNCPT2,Carnitine transferase,ADRNCPT2: adrncrn_m + coa_m --> adrncoa_m + crn_m,Carnitine shuttle,Cpt2,0.07381376745662312,0.0848313588424609,0.04611066406732069,0.0665846988185058,0.11855242143246972,0.0850721361526504,0.0321280925759367,0.020677818903661997,0.0767916104670999,0.06272539381287862,0.0826127025303331,0.11459641929048732
ADRNCRNt,Transport into the mitochondria (carnitine),ADRNCRNt: adrncrn_c --> adrncrn_m,Carnitine shuttle,Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
ADRNLPVESSEC,Adrenaline secretion via secretory vesicle (ATP driven),ADRNLPVESSEC: 3.0 adrnl_c + 2.0 atp_c + 2.0 h2o_c --> 2.0 adp_c + 3.0 adrnl_e + 2.0 h_c + 2.0 pi_c,"Transport, Extracellular",Slc18a1;;;Slc18a2,0.0016272111190062403,0.0,0.0,0.0,0.0,0.0,0.0,0.0032355547904641827,0.00396347664558451,0.003040358855876685,0.0,0.0007743580958916216
ADSELK,Adenylyl-selenate kinase,ADSELK: adsel_c + atp_c --> 3padsel_c + adp_c + h_c,Selenoamino acid metabolism,Papss1;;;Papss2,0.11294048636322634,0.20399963869768262,0.173989037391362,0.13190921579167003,0.10859888782462077,0.08770005218746696,0.09728654147044523,0.07098521266886587,0.12468459699794775,0.15342700889652755,0.09725559162650575,0.1441565858838258
ADSK,Adenylyl-sulfate kinase,ADSK: aps_c + atp_c --> adp_c + h_c + paps_c,Nucleotides,Papss1;;;Papss2,0.11294048636322634,0.20399963869768262,0.173989037391362,0.13190921579167003,0.10859888782462077,0.08770005218746696,0.09728654147044523,0.07098521266886587,0.12468459699794775,0.15342700889652755,0.09725559162650575,0.1441565858838258
ADSL1r,Adenylsuccinate lyase,ADSL1r: dcamp_c --> amp_c + fum_c,Nucleotides,Adsl,0.1396460284835108,0.1448343130667895,0.1523453047163127,0.1078251929908112,0.34160399799380625,0.422333911353574,0.41524463026346153,0.2848885588729657,0.1764929610390732,0.1690979633527164,0.1210804651274346,0.1985235099296091
ADSL2r,Adenylosuccinate lyase,ADSL2r: 25aics_c --> aicar_c + fum_c,IMP Biosynthesis,Adsl,0.1396460284835108,0.1448343130667895,0.1523453047163127,0.1078251929908112,0.34160399799380625,0.422333911353574,0.41524463026346153,0.2848885588729657,0.1764929610390732,0.1690979633527164,0.1210804651274346,0.1985235099296091
ADSS,Adenylosuccinate synthase,ADSS: asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c,Nucleotides,Adss;;;Adssl1,0.530826040797824,0.4532640032886851,0.7532502218202207,0.6451759422416294,0.8008406797920999,0.8829813805641591,0.7179307816839506,0.7084751276375486,0.4021369298243426,0.5583450579855662,0.5672524726223087,0.4799004385808762
AG13T10g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",AG13T10g: ksi_pre18_g + uacgam_g --> h_g + ksi_pre19_g + udp_g,Keratan sulfate biosynthesis,B3gnt2;;;B3gnt3;;;B3gnt4;;;B3gnt7;;;B3gnt8;;;B3gntl1;;;B4gat1,0.0981805153383453,0.11234309363658287,0.09923020834256208,0.09231505248485149,0.019078048460342216,0.0212011314250741,0.035251794665279675,0.025446109051018406,0.09926969744811803,0.08412035115261304,0.07178391804003457,0.10584812672097028
AG13T11g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",AG13T11g: ksi_pre21_g + uacgam_g --> h_g + ksi_pre22_g + udp_g,Keratan sulfate biosynthesis,B3gnt2;;;B3gnt3;;;B3gnt4;;;B3gnt7;;;B3gnt8;;;B3gntl1;;;B4gat1,0.0981805153383453,0.11234309363658287,0.09923020834256208,0.09231505248485149,0.019078048460342216,0.0212011314250741,0.035251794665279675,0.025446109051018406,0.09926969744811803,0.08412035115261304,0.07178391804003457,0.10584812672097028
